Market Name,Commodity,Modal Price (Rs./Quintal),Price Date
Mahbubnagar,Rice,2451.0,27 Feb 2025
Mahbubnagar,Rice,2458.0,28 Feb 2025
Mahbubnagar,Rice,2552.0,01 Mar 2025
Mahbubnagar,Rice,2372.0,02 Mar 2025
Mahbubnagar,Rice,2681.0,03 Mar 2025
Mahbubnagar,Rice,2447.0,04 Mar 2025
Mahbubnagar,Rice,2610.0,05 Mar 2025
Mahbubnagar,Rice,2574.0,06 Mar 2025
Mahbubnagar,Rice,2455.0,07 Mar 2025
Mahbubnagar,Rice,2336.0,08 Mar 2025
Mahbubnagar,Rice,2615.0,09 Mar 2025
Mahbubnagar,Rice,2443.0,10 Mar 2025
Mahbubnagar,Rice,2486.0,11 Mar 2025
Mahbubnagar,Rice,2545.0,12 Mar 2025
Mahbubnagar,Rice,2638.0,13 Mar 2025
Mahbubnagar,Rice,2752.0,14 Mar 2025
Mahbubnagar,Rice,2445.0,15 Mar 2025
Mahbubnagar,Rice,2388.0,16 Mar 2025
Mahbubnagar,Rice,2341.0,17 Mar 2025
Mahbubnagar,Rice,2528.0,18 Mar 2025
Mahbubnagar,Rice,2465.0,19 Mar 2025
Mahbubnagar,Rice,2533.0,20 Mar 2025
Mahbubnagar,Rice,2517.0,21 Mar 2025
Mahbubnagar,Rice,2445.0,22 Mar 2025
Mahbubnagar,Rice,2199.0,23 Mar 2025
Mahbubnagar,Rice,2608.0,24 Mar 2025
Mahbubnagar,Rice,2470.0,25 Mar 2025
Mahbubnagar,Rice,2371.0,26 Mar 2025
Mahbubnagar,Rice,2453.0,27 Mar 2025
Mahbubnagar,Rice,2448.0,28 Mar 2025
Mahbubnagar,Rice,2421.0,29 Mar 2025
Mahbubnagar,Rice,2382.0,30 Mar 2025
Mahbubnagar,Rice,2668.0,31 Mar 2025
Mahbubnagar,Rice,2461.0,01 Apr 2025
Mahbubnagar,Rice,2640.0,02 Apr 2025
Mahbubnagar,Rice,2542.0,03 Apr 2025
Mahbubnagar,Rice,2405.0,04 Apr 2025
Mahbubnagar,Rice,2368.0,05 Apr 2025
Mahbubnagar,Rice,2525.0,06 Apr 2025
Mahbubnagar,Rice,2396.0,07 Apr 2025
Mahbubnagar,Rice,2583.0,08 Apr 2025
Mahbubnagar,Rice,2635.0,09 Apr 2025
Mahbubnagar,Rice,2362.0,10 Apr 2025
Mahbubnagar,Rice,2577.0,11 Apr 2025
Mahbubnagar,Rice,2641.0,12 Apr 2025
Mahbubnagar,Rice,2456.0,13 Apr 2025
Mahbubnagar,Rice,2357.0,14 Apr 2025
Mahbubnagar,Rice,2450.0,15 Apr 2025
Mahbubnagar,Rice,2445.0,16 Apr 2025
Mahbubnagar,Rice,2369.0,17 Apr 2025
Mahbubnagar,Rice,2520.0,18 Apr 2025
Mahbubnagar,Rice,2489.0,19 Apr 2025
Mahbubnagar,Rice,2632.0,20 Apr 2025
Mahbubnagar,Rice,2563.0,21 Apr 2025
Nalgonda,Rice,2429.0,15 Aug 2024
Nalgonda,Rice,2479.0,16 Aug 2024
Nalgonda,Rice,2379.0,17 Aug 2024
Nalgonda,Rice,2580.0,18 Aug 2024
Nalgonda,Rice,2515.0,19 Aug 2024
Nalgonda,Rice,2540.0,20 Aug 2024
Nalgonda,Rice,2420.0,21 Aug 2024
Nalgonda,Rice,2436.0,22 Aug 2024
Nalgonda,Rice,2416.0,23 Aug 2024
Nalgonda,Rice,2432.0,24 Aug 2024
Nalgonda,Rice,2511.0,25 Aug 2024
Nalgonda,Rice,2369.0,26 Aug 2024
Nalgonda,Rice,2419.0,27 Aug 2024
Nalgonda,Rice,2527.0,28 Aug 2024
Nalgonda,Rice,2506.0,29 Aug 2024
Nalgonda,Rice,2330.0,30 Aug 2024
Nalgonda,Rice,2502.0,31 Aug 2024
Nalgonda,Rice,2443.0,01 Sep 2024
Nalgonda,Rice,2473.0,02 Sep 2024
Nalgonda,Rice,2271.0,03 Sep 2024
Nalgonda,Rice,2543.0,04 Sep 2024
Nalgonda,Rice,2369.0,05 Sep 2024
Nalgonda,Rice,2383.0,06 Sep 2024
Nalgonda,Rice,2493.0,07 Sep 2024
Nalgonda,Rice,2532.0,08 Sep 2024
Nalgonda,Rice,2377.0,09 Sep 2024
Nalgonda,Rice,2501.0,10 Sep 2024
Nalgonda,Rice,2443.0,11 Sep 2024
Nalgonda,Rice,2602.0,12 Sep 2024
Nalgonda,Rice,2473.0,13 Sep 2024
Nalgonda,Rice,2702.0,14 Sep 2024
Nalgonda,Rice,2394.0,15 Sep 2024
Nalgonda,Rice,2525.0,16 Sep 2024
Nalgonda,Rice,2482.0,17 Sep 2024
Nalgonda,Rice,2430.0,18 Sep 2024
Nalgonda,Rice,2456.0,19 Sep 2024
Nalgonda,Rice,2385.0,20 Sep 2024
Nalgonda,Rice,2592.0,21 Sep 2024
Nalgonda,Rice,2549.0,22 Sep 2024
Nalgonda,Rice,2522.0,23 Sep 2024
Nalgonda,Rice,2639.0,24 Sep 2024
Nalgonda,Rice,2539.0,25 Sep 2024
Nalgonda,Rice,2499.0,26 Sep 2024
Nalgonda,Rice,2662.0,27 Sep 2024
Nalgonda,Rice,2490.0,28 Sep 2024
Nalgonda,Rice,2503.0,29 Sep 2024
Nalgonda,Rice,2388.0,30 Sep 2024
Nalgonda,Rice,2388.0,01 Oct 2024
Nalgonda,Rice,2637.0,02 Oct 2024
Nalgonda,Rice,2509.0,03 Oct 2024
Nalgonda,Rice,2592.0,04 Oct 2024
Nalgonda,Rice,2550.0,05 Oct 2024
Nalgonda,Rice,2503.0,06 Oct 2024
Nalgonda,Rice,2554.0,07 Oct 2024
Nalgonda,Rice,2526.0,08 Oct 2024
Nalgonda,Rice,2448.0,09 Oct 2024
Nalgonda,Rice,2511.0,10 Oct 2024
Nalgonda,Rice,2387.0,11 Oct 2024
Nalgonda,Rice,2500.0,12 Oct 2024
Nalgonda,Rice,2615.0,13 Oct 2024
Nalgonda,Rice,2522.0,14 Oct 2024
Nalgonda,Rice,2346.0,15 Oct 2024
Nalgonda,Rice,2428.0,16 Oct 2024
Nalgonda,Rice,2539.0,17 Oct 2024
Nalgonda,Rice,2652.0,18 Oct 2024
Nalgonda,Rice,2411.0,19 Oct 2024
Nalgonda,Rice,2464.0,20 Oct 2024
Nalgonda,Rice,2540.0,21 Oct 2024
Nalgonda,Rice,2438.0,22 Oct 2024
Nalgonda,Rice,2734.0,23 Oct 2024
Nalgonda,Rice,2469.0,24 Oct 2024
Nalgonda,Rice,2652.0,25 Oct 2024
Nalgonda,Rice,2266.0,26 Oct 2024
Nalgonda,Rice,2367.0,27 Oct 2024
Nalgonda,Rice,2502.0,28 Oct 2024
Nalgonda,Rice,2421.0,29 Oct 2024
Nalgonda,Rice,2656.0,30 Oct 2024
Nalgonda,Rice,2505.0,31 Oct 2024
Nalgonda,Rice,2033.0,01 Nov 2024
Nalgonda,Rice,2038.0,02 Nov 2024
Nalgonda,Rice,1901.0,03 Nov 2024
Nalgonda,Rice,2067.0,04 Nov 2024
Nalgonda,Rice,1943.0,05 Nov 2024
Nalgonda,Rice,2088.0,06 Nov 2024
Nalgonda,Rice,1942.0,07 Nov 2024
Nalgonda,Rice,2018.0,08 Nov 2024
Nalgonda,Rice,2010.0,09 Nov 2024
Nalgonda,Rice,1920.0,10 Nov 2024
Nalgonda,Rice,2016.0,11 Nov 2024
Nalgonda,Rice,2080.0,12 Nov 2024
Nalgonda,Rice,2012.0,13 Nov 2024
Nalgonda,Rice,2053.0,14 Nov 2024
Nalgonda,Rice,1867.0,15 Nov 2024
Nalgonda,Rice,2012.0,16 Nov 2024
Nalgonda,Rice,1954.0,17 Nov 2024
Nalgonda,Rice,2013.0,18 Nov 2024
Nalgonda,Rice,1945.0,19 Nov 2024
Nalgonda,Rice,2025.0,20 Nov 2024
Nalgonda,Rice,2002.0,21 Nov 2024
Nalgonda,Rice,2070.0,22 Nov 2024
Nalgonda,Rice,1990.0,23 Nov 2024
Nalgonda,Rice,2120.0,24 Nov 2024
Nalgonda,Rice,2005.0,25 Nov 2024
Nalgonda,Rice,2044.0,26 Nov 2024
Nalgonda,Rice,1996.0,27 Nov 2024
Nalgonda,Rice,2134.0,28 Nov 2024
Nalgonda,Rice,1925.0,29 Nov 2024
Nalgonda,Rice,2040.0,30 Nov 2024
Nalgonda,Rice,2123.0,01 Dec 2024
Nalgonda,Rice,2008.0,02 Dec 2024
Nalgonda,Rice,2072.0,03 Dec 2024
Nalgonda,Rice,1993.0,04 Dec 2024
Nalgonda,Rice,2068.0,05 Dec 2024
Nalgonda,Rice,2242.0,06 Dec 2024
Nalgonda,Rice,2001.0,07 Dec 2024
Nalgonda,Rice,2161.0,08 Dec 2024
Nalgonda,Rice,1851.0,09 Dec 2024
Nalgonda,Rice,1879.0,10 Dec 2024
Nalgonda,Rice,1960.0,11 Dec 2024
Nalgonda,Rice,1968.0,12 Dec 2024
Nalgonda,Rice,2074.0,13 Dec 2024
Nalgonda,Rice,1993.0,14 Dec 2024
Nalgonda,Rice,2027.0,15 Dec 2024
Nalgonda,Rice,2007.0,16 Dec 2024
Nalgonda,Rice,2091.0,17 Dec 2024
Nalgonda,Rice,2150.0,18 Dec 2024
Nalgonda,Rice,2030.0,19 Dec 2024
Nalgonda,Rice,2070.0,20 Dec 2024
Nalgonda,Rice,2093.0,21 Dec 2024
Nalgonda,Rice,1896.0,22 Dec 2024
Nalgonda,Rice,2045.0,23 Dec 2024
Nalgonda,Rice,2086.0,24 Dec 2024
Nalgonda,Rice,1936.0,25 Dec 2024
Nalgonda,Rice,1955.0,26 Dec 2024
Nalgonda,Rice,1962.0,27 Dec 2024
Nalgonda,Rice,1950.0,28 Dec 2024
Nalgonda,Rice,2012.0,29 Dec 2024
Nalgonda,Rice,2037.0,30 Dec 2024
Nalgonda,Rice,2080.0,31 Dec 2024
Nalgonda,Rice,2660.0,01 Jan 2025
Nalgonda,Rice,2495.0,02 Jan 2025
Nalgonda,Rice,2424.0,03 Jan 2025
Nalgonda,Rice,2463.0,04 Jan 2025
Nalgonda,Rice,2541.0,05 Jan 2025
Nalgonda,Rice,2495.0,06 Jan 2025
Nalgonda,Rice,2545.0,07 Jan 2025
Nalgonda,Rice,2406.0,08 Jan 2025
Nalgonda,Rice,2378.0,09 Jan 2025
Nalgonda,Rice,2443.0,10 Jan 2025
Nalgonda,Rice,2578.0,11 Jan 2025
Nalgonda,Rice,2569.0,12 Jan 2025
Nalgonda,Rice,2485.0,13 Jan 2025
Nalgonda,Rice,2476.0,14 Jan 2025
Nalgonda,Rice,2361.0,15 Jan 2025
Nalgonda,Rice,2479.0,16 Jan 2025
Nalgonda,Rice,2616.0,17 Jan 2025
Nalgonda,Rice,2352.0,18 Jan 2025
Nalgonda,Rice,2538.0,19 Jan 2025
Nalgonda,Rice,2601.0,20 Jan 2025
Nalgonda,Rice,2656.0,21 Jan 2025
Nalgonda,Rice,2428.0,22 Jan 2025
Nalgonda,Rice,2446.0,23 Jan 2025
Nalgonda,Rice,2506.0,24 Jan 2025
Nalgonda,Rice,2354.0,25 Jan 2025
Nalgonda,Rice,2703.0,26 Jan 2025
Nalgonda,Rice,2575.0,27 Jan 2025
Nalgonda,Rice,2445.0,28 Jan 2025
Nalgonda,Rice,2410.0,29 Jan 2025
Nalgonda,Rice,2539.0,30 Jan 2025
Nalgonda,Rice,2569.0,31 Jan 2025
Nalgonda,Rice,2402.0,01 Feb 2025
Nalgonda,Rice,2564.0,02 Feb 2025
Nalgonda,Rice,2552.0,03 Feb 2025
Nalgonda,Rice,2602.0,04 Feb 2025
Nalgonda,Rice,2506.0,05 Feb 2025
Nalgonda,Rice,2476.0,06 Feb 2025
Nalgonda,Rice,2428.0,07 Feb 2025
Nalgonda,Rice,2484.0,08 Feb 2025
Nalgonda,Rice,2598.0,09 Feb 2025
Nalgonda,Rice,2502.0,10 Feb 2025
Nalgonda,Rice,2225.0,11 Feb 2025
Nalgonda,Rice,2555.0,12 Feb 2025
Nalgonda,Rice,2434.0,13 Feb 2025
Nalgonda,Rice,2426.0,14 Feb 2025
Nalgonda,Rice,2456.0,15 Feb 2025
Nalgonda,Rice,2458.0,16 Feb 2025
Nalgonda,Rice,2577.0,17 Feb 2025
Nalgonda,Rice,2446.0,18 Feb 2025
Nalgonda,Rice,2537.0,19 Feb 2025
Nalgonda,Rice,2450.0,20 Feb 2025
Nalgonda,Rice,2354.0,21 Feb 2025
Nalgonda,Rice,2566.0,22 Feb 2025
Nalgonda,Rice,2406.0,23 Feb 2025
Nalgonda,Rice,2603.0,24 Feb 2025
Nalgonda,Rice,2549.0,25 Feb 2025
Nalgonda,Rice,2330.0,26 Feb 2025
Nalgonda,Rice,2602.0,27 Feb 2025
Nalgonda,Rice,2463.0,28 Feb 2025
Nalgonda,Rice,2532.0,01 Mar 2025
Nalgonda,Rice,2391.0,02 Mar 2025
Nalgonda,Rice,2315.0,03 Mar 2025
Nalgonda,Rice,2471.0,04 Mar 2025
Nalgonda,Rice,2731.0,05 Mar 2025
Nalgonda,Rice,2548.0,06 Mar 2025
Nalgonda,Rice,2432.0,07 Mar 2025
Nalgonda,Rice,2607.0,08 Mar 2025
Nalgonda,Rice,2669.0,09 Mar 2025
Nalgonda,Rice,2512.0,10 Mar 2025
Nalgonda,Rice,2557.0,11 Mar 2025
Nalgonda,Rice,2577.0,12 Mar 2025
Nalgonda,Rice,2417.0,13 Mar 2025
Nalgonda,Rice,2568.0,14 Mar 2025
Nalgonda,Rice,2416.0,15 Mar 2025
Nalgonda,Rice,2323.0,16 Mar 2025
Nalgonda,Rice,2563.0,17 Mar 2025
Nalgonda,Rice,2471.0,18 Mar 2025
Nalgonda,Rice,2532.0,19 Mar 2025
Nalgonda,Rice,2552.0,20 Mar 2025
Nalgonda,Rice,2515.0,21 Mar 2025
Nalgonda,Rice,2503.0,22 Mar 2025
Nalgonda,Rice,2493.0,23 Mar 2025
Nalgonda,Rice,2389.0,24 Mar 2025
Nalgonda,Rice,2511.0,25 Mar 2025
Nalgonda,Rice,2433.0,26 Mar 2025
Nalgonda,Rice,2443.0,27 Mar 2025
Nalgonda,Rice,2421.0,28 Mar 2025
Nalgonda,Rice,2560.0,29 Mar 2025
Nalgonda,Rice,2534.0,30 Mar 2025
Nalgonda,Rice,2403.0,31 Mar 2025
Nalgonda,Rice,2449.0,01 Apr 2025
Nalgonda,Rice,2336.0,02 Apr 2025
Nalgonda,Rice,2325.0,03 Apr 2025
Nalgonda,Rice,2439.0,04 Apr 2025
Nalgonda,Rice,2399.0,05 Apr 2025
Nalgonda,Rice,2419.0,06 Apr 2025
Nalgonda,Rice,2578.0,07 Apr 2025
Nalgonda,Rice,2383.0,08 Apr 2025
Nalgonda,Rice,2514.0,09 Apr 2025
Nalgonda,Rice,2573.0,10 Apr 2025
Nalgonda,Rice,2661.0,11 Apr 2025
Nalgonda,Rice,2409.0,12 Apr 2025
Nalgonda,Rice,2357.0,13 Apr 2025
Nalgonda,Rice,2492.0,14 Apr 2025
Nalgonda,Rice,2490.0,15 Apr 2025
Nalgonda,Rice,2343.0,16 Apr 2025
Nalgonda,Rice,2650.0,17 Apr 2025
Nalgonda,Rice,2606.0,18 Apr 2025
Nalgonda,Rice,2369.0,19 Apr 2025
Nalgonda,Rice,2377.0,20 Apr 2025
Nalgonda,Rice,2514.0,21 Apr 2025
Nalgonda,Rice,2650.0,15 Aug 2024
Nalgonda,Rice,2613.0,16 Aug 2024
Nalgonda,Rice,2573.0,17 Aug 2024
Nalgonda,Rice,2328.0,18 Aug 2024
Nalgonda,Rice,2563.0,19 Aug 2024
Nalgonda,Rice,2299.0,20 Aug 2024
Nalgonda,Rice,2448.0,21 Aug 2024
Nalgonda,Rice,2395.0,22 Aug 2024
Nalgonda,Rice,2342.0,23 Aug 2024
Nalgonda,Rice,2362.0,24 Aug 2024
Nalgonda,Rice,2563.0,25 Aug 2024
Nalgonda,Rice,2458.0,26 Aug 2024
Nalgonda,Rice,2519.0,27 Aug 2024
Nalgonda,Rice,2418.0,28 Aug 2024
Nalgonda,Rice,2430.0,29 Aug 2024
Nalgonda,Rice,2458.0,30 Aug 2024
Nalgonda,Rice,2663.0,31 Aug 2024
Nalgonda,Rice,2453.0,01 Sep 2024
Nalgonda,Rice,2552.0,02 Sep 2024
Nalgonda,Rice,2502.0,03 Sep 2024
Nalgonda,Rice,2434.0,04 Sep 2024
Nalgonda,Rice,2376.0,05 Sep 2024
Nalgonda,Rice,2491.0,06 Sep 2024
Nalgonda,Rice,2599.0,07 Sep 2024
Nalgonda,Rice,2460.0,08 Sep 2024
Nalgonda,Rice,2513.0,09 Sep 2024
Nalgonda,Rice,2573.0,10 Sep 2024
Nalgonda,Rice,2621.0,11 Sep 2024
Nalgonda,Rice,2439.0,12 Sep 2024
Nalgonda,Rice,2347.0,13 Sep 2024
Nalgonda,Rice,2447.0,14 Sep 2024
Nalgonda,Rice,2658.0,15 Sep 2024
Nalgonda,Rice,2646.0,16 Sep 2024
Nalgonda,Rice,2488.0,17 Sep 2024
Nalgonda,Rice,2464.0,18 Sep 2024
Nalgonda,Rice,2555.0,19 Sep 2024
Nalgonda,Rice,2464.0,20 Sep 2024
Nalgonda,Rice,2390.0,21 Sep 2024
Nalgonda,Rice,2315.0,22 Sep 2024
Nalgonda,Rice,2625.0,23 Sep 2024
Nalgonda,Rice,2480.0,24 Sep 2024
Nalgonda,Rice,2262.0,25 Sep 2024
Nalgonda,Rice,2537.0,26 Sep 2024
Nalgonda,Rice,2498.0,27 Sep 2024
Nalgonda,Rice,2458.0,28 Sep 2024
Nalgonda,Rice,2625.0,29 Sep 2024
Nalgonda,Rice,2480.0,30 Sep 2024
Nalgonda,Rice,2514.0,01 Oct 2024
Nalgonda,Rice,2496.0,02 Oct 2024
Nalgonda,Rice,2417.0,03 Oct 2024
Nalgonda,Rice,2547.0,04 Oct 2024
Nalgonda,Rice,2485.0,05 Oct 2024
Nalgonda,Rice,2408.0,06 Oct 2024
Nalgonda,Rice,2250.0,07 Oct 2024
Nalgonda,Rice,2545.0,08 Oct 2024
Nalgonda,Rice,2503.0,09 Oct 2024
Nalgonda,Rice,2428.0,10 Oct 2024
Nalgonda,Rice,2573.0,11 Oct 2024
Nalgonda,Rice,2553.0,12 Oct 2024
Nalgonda,Rice,2586.0,13 Oct 2024
Nalgonda,Rice,2517.0,14 Oct 2024
Nalgonda,Rice,2351.0,15 Oct 2024
Nalgonda,Rice,2507.0,16 Oct 2024
Nalgonda,Rice,2568.0,17 Oct 2024
Nalgonda,Rice,2440.0,18 Oct 2024
Nalgonda,Rice,2393.0,19 Oct 2024
Nalgonda,Rice,2400.0,20 Oct 2024
Nalgonda,Rice,2427.0,21 Oct 2024
Nalgonda,Rice,2492.0,22 Oct 2024
Nalgonda,Rice,2427.0,23 Oct 2024
Nalgonda,Rice,2414.0,24 Oct 2024
Nalgonda,Rice,2431.0,25 Oct 2024
Nalgonda,Rice,2412.0,26 Oct 2024
Nalgonda,Rice,2313.0,27 Oct 2024
Nalgonda,Rice,2596.0,28 Oct 2024
Nalgonda,Rice,2625.0,29 Oct 2024
Nalgonda,Rice,2542.0,30 Oct 2024
Nalgonda,Rice,2461.0,31 Oct 2024
Nalgonda,Rice,2100.0,01 Nov 2024
Nalgonda,Rice,2058.0,02 Nov 2024
Nalgonda,Rice,1989.0,03 Nov 2024
Nalgonda,Rice,2029.0,04 Nov 2024
Nalgonda,Rice,1904.0,05 Nov 2024
Nalgonda,Rice,1883.0,06 Nov 2024
Nalgonda,Rice,1905.0,07 Nov 2024
Nalgonda,Rice,1956.0,08 Nov 2024
Nalgonda,Rice,1888.0,09 Nov 2024
Nalgonda,Rice,1856.0,10 Nov 2024
Nalgonda,Rice,1994.0,11 Nov 2024
Nalgonda,Rice,1906.0,12 Nov 2024
Nalgonda,Rice,2057.0,13 Nov 2024
Nalgonda,Rice,1842.0,14 Nov 2024
Nalgonda,Rice,2019.0,15 Nov 2024
Nalgonda,Rice,1978.0,16 Nov 2024
Nalgonda,Rice,1965.0,17 Nov 2024
Nalgonda,Rice,2066.0,18 Nov 2024
Nalgonda,Rice,1914.0,19 Nov 2024
Nalgonda,Rice,1976.0,20 Nov 2024
Nalgonda,Rice,2228.0,21 Nov 2024
Nalgonda,Rice,1866.0,22 Nov 2024
Nalgonda,Rice,2084.0,23 Nov 2024
Nalgonda,Rice,2038.0,24 Nov 2024
Nalgonda,Rice,2058.0,25 Nov 2024
Nalgonda,Rice,2035.0,26 Nov 2024
Nalgonda,Rice,2155.0,27 Nov 2024
Nalgonda,Rice,1973.0,28 Nov 2024
Nalgonda,Rice,1937.0,29 Nov 2024
Nalgonda,Rice,2175.0,30 Nov 2024
Nalgonda,Rice,2031.0,01 Dec 2024
Nalgonda,Rice,1914.0,02 Dec 2024
Nalgonda,Rice,2065.0,03 Dec 2024
Nalgonda,Rice,2068.0,04 Dec 2024
Nalgonda,Rice,1965.0,05 Dec 2024
Nalgonda,Rice,2016.0,06 Dec 2024
Nalgonda,Rice,2168.0,07 Dec 2024
Nalgonda,Rice,1893.0,08 Dec 2024
Nalgonda,Rice,1987.0,09 Dec 2024
Nalgonda,Rice,2126.0,10 Dec 2024
Nalgonda,Rice,2082.0,11 Dec 2024
Nalgonda,Rice,2060.0,12 Dec 2024
Nalgonda,Rice,2219.0,13 Dec 2024
Nalgonda,Rice,2109.0,14 Dec 2024
Nalgonda,Rice,2043.0,15 Dec 2024
Nalgonda,Rice,1887.0,16 Dec 2024
Nalgonda,Rice,1953.0,17 Dec 2024
Nalgonda,Rice,2108.0,18 Dec 2024
Nalgonda,Rice,2021.0,19 Dec 2024
Nalgonda,Rice,2126.0,20 Dec 2024
Nalgonda,Rice,1962.0,21 Dec 2024
Nalgonda,Rice,1978.0,22 Dec 2024
Nalgonda,Rice,2017.0,23 Dec 2024
Nalgonda,Rice,2281.0,24 Dec 2024
Nalgonda,Rice,1917.0,25 Dec 2024
Nalgonda,Rice,2026.0,26 Dec 2024
Nalgonda,Rice,2039.0,27 Dec 2024
Nalgonda,Rice,2020.0,28 Dec 2024
Nalgonda,Rice,2050.0,29 Dec 2024
Nalgonda,Rice,2099.0,30 Dec 2024
Nalgonda,Rice,1949.0,31 Dec 2024
Nalgonda,Rice,2405.0,01 Jan 2025
Nalgonda,Rice,2388.0,02 Jan 2025
Nalgonda,Rice,2532.0,03 Jan 2025
Nalgonda,Rice,2473.0,04 Jan 2025
Nalgonda,Rice,2405.0,05 Jan 2025
Nalgonda,Rice,2654.0,06 Jan 2025
Nalgonda,Rice,2402.0,07 Jan 2025
Nalgonda,Rice,2456.0,08 Jan 2025
Nalgonda,Rice,2642.0,09 Jan 2025
Nalgonda,Rice,2507.0,10 Jan 2025
Nalgonda,Rice,2682.0,11 Jan 2025
Nalgonda,Rice,2519.0,12 Jan 2025
Nalgonda,Rice,2386.0,13 Jan 2025
Nalgonda,Rice,2519.0,14 Jan 2025
Nalgonda,Rice,2500.0,15 Jan 2025
Nalgonda,Rice,2546.0,16 Jan 2025
Nalgonda,Rice,2417.0,17 Jan 2025
Nalgonda,Rice,2515.0,18 Jan 2025
Nalgonda,Rice,2385.0,19 Jan 2025
Nalgonda,Rice,2531.0,20 Jan 2025
Nalgonda,Rice,2548.0,21 Jan 2025
Nalgonda,Rice,2344.0,22 Jan 2025
Nalgonda,Rice,2466.0,23 Jan 2025
Nalgonda,Rice,2380.0,24 Jan 2025
Nalgonda,Rice,2493.0,25 Jan 2025
Nalgonda,Rice,2280.0,26 Jan 2025
Nalgonda,Rice,2549.0,27 Jan 2025
Nalgonda,Rice,2522.0,28 Jan 2025
Nalgonda,Rice,2508.0,29 Jan 2025
Nalgonda,Rice,2547.0,30 Jan 2025
Nalgonda,Rice,2421.0,31 Jan 2025
Nalgonda,Rice,2649.0,01 Feb 2025
Nalgonda,Rice,2366.0,02 Feb 2025
Nalgonda,Rice,2654.0,03 Feb 2025
Nalgonda,Rice,2497.0,04 Feb 2025
Nalgonda,Rice,2343.0,05 Feb 2025
Nalgonda,Rice,2555.0,06 Feb 2025
Nalgonda,Rice,2569.0,07 Feb 2025
Nalgonda,Rice,2505.0,08 Feb 2025
Nalgonda,Rice,2614.0,09 Feb 2025
Nalgonda,Rice,2372.0,10 Feb 2025
Nalgonda,Rice,2562.0,11 Feb 2025
Nalgonda,Rice,2679.0,12 Feb 2025
Nalgonda,Rice,2426.0,13 Feb 2025
Nalgonda,Rice,2642.0,14 Feb 2025
Nalgonda,Rice,2347.0,15 Feb 2025
Nalgonda,Rice,2434.0,16 Feb 2025
Nalgonda,Rice,2419.0,17 Feb 2025
Nalgonda,Rice,2326.0,18 Feb 2025
Nalgonda,Rice,2565.0,19 Feb 2025
Nalgonda,Rice,2354.0,20 Feb 2025
Nalgonda,Rice,2486.0,21 Feb 2025
Nalgonda,Rice,2435.0,22 Feb 2025
Nalgonda,Rice,2390.0,23 Feb 2025
Nalgonda,Rice,2417.0,24 Feb 2025
Nalgonda,Rice,2508.0,25 Feb 2025
Nalgonda,Rice,2596.0,26 Feb 2025
Nalgonda,Rice,2547.0,27 Feb 2025
Nalgonda,Rice,2412.0,28 Feb 2025
Nalgonda,Rice,2503.0,01 Mar 2025
Nalgonda,Rice,2347.0,02 Mar 2025
Nalgonda,Rice,2391.0,03 Mar 2025
Nalgonda,Rice,2507.0,04 Mar 2025
Nalgonda,Rice,2685.0,05 Mar 2025
Nalgonda,Rice,2409.0,06 Mar 2025
Nalgonda,Rice,2633.0,07 Mar 2025
Nalgonda,Rice,2406.0,08 Mar 2025
Nalgonda,Rice,2351.0,09 Mar 2025
Nalgonda,Rice,2346.0,10 Mar 2025
Nalgonda,Rice,2443.0,11 Mar 2025
Nalgonda,Rice,2547.0,12 Mar 2025
Nalgonda,Rice,2439.0,13 Mar 2025
Nalgonda,Rice,2544.0,14 Mar 2025
Nalgonda,Rice,2557.0,15 Mar 2025
Nalgonda,Rice,2556.0,16 Mar 2025
Nalgonda,Rice,2384.0,17 Mar 2025
Nalgonda,Rice,2596.0,18 Mar 2025
Nalgonda,Rice,2505.0,19 Mar 2025
Nalgonda,Rice,2613.0,20 Mar 2025
Nalgonda,Rice,2499.0,21 Mar 2025
Nalgonda,Rice,2508.0,22 Mar 2025
Nalgonda,Rice,2468.0,23 Mar 2025
Nalgonda,Rice,2449.0,24 Mar 2025
Nalgonda,Rice,2485.0,25 Mar 2025
Nalgonda,Rice,2506.0,26 Mar 2025
Nalgonda,Rice,2608.0,27 Mar 2025
Nalgonda,Rice,2499.0,28 Mar 2025
Nalgonda,Rice,2542.0,29 Mar 2025
Nalgonda,Rice,2584.0,30 Mar 2025
Nalgonda,Rice,2478.0,31 Mar 2025
Nalgonda,Rice,2641.0,01 Apr 2025
Nalgonda,Rice,2491.0,02 Apr 2025
Nalgonda,Rice,2377.0,03 Apr 2025
Nalgonda,Rice,2444.0,04 Apr 2025
Nalgonda,Rice,2377.0,05 Apr 2025
Nalgonda,Rice,2534.0,06 Apr 2025
Nalgonda,Rice,2274.0,07 Apr 2025
Nalgonda,Rice,2688.0,08 Apr 2025
Nalgonda,Rice,2579.0,09 Apr 2025
Nalgonda,Rice,2541.0,10 Apr 2025
Nalgonda,Rice,2582.0,11 Apr 2025
Nalgonda,Rice,2426.0,12 Apr 2025
Nalgonda,Rice,2328.0,13 Apr 2025
Nalgonda,Rice,2396.0,14 Apr 2025
Nalgonda,Rice,2443.0,15 Apr 2025
Nalgonda,Rice,2401.0,16 Apr 2025
Nalgonda,Rice,2632.0,17 Apr 2025
Nalgonda,Rice,2402.0,18 Apr 2025
Nalgonda,Rice,2455.0,19 Apr 2025
Nalgonda,Rice,2454.0,20 Apr 2025
Nalgonda,Rice,2390.0,21 Apr 2025
